2019-05-29 10:01:48,889 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10004107c8e0001, likely client has closed socket
2019-05-29 10:01:48,890 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:49210 which had sessionid 0x10004107c8e0001
2019-05-29 10:01:49,971 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:49213
2019-05-29 10:01:49,972 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@941] - Client attempting to renew session 0x10004107c8e0001 at /0:0:0:0:0:0:0:1:49213
2019-05-29 10:01:49,972 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@693] - Established session 0x10004107c8e0001 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:49213
2019-05-29 12:14:16,172 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10004107c8e0001, likely client has closed socket
2019-05-29 12:14:16,173 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:49213 which had sessionid 0x10004107c8e0001
2019-05-29 12:14:16,862 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:49238
2019-05-29 12:14:16,863 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@941] - Client attempting to renew session 0x10004107c8e0001 at /127.0.0.1:49238
2019-05-29 12:14:16,863 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@693] - Established session 0x10004107c8e0001 with negotiated timeout 30000 for client /127.0.0.1:49238
